person income,loan amnt,loan int rate,person emp length,cb person cred hist length,person age
0.005736316193020341,0.024448443026390692,0.006754099577057211,0.006355890282209183,0.33004439662635127,0.07039091291335856
0.010848729934950892,0.03369382404590538,0.003998788058667879,0.027148104177487583,0.1771369741040291,0.21410860478345825
0.0,0.0,0.0,0.0,0.18492617051272547,0.1849261705127253
0.0,0.0,0.0,0.0,0.3544928396527419,0.015359501372708861
0.005606465336004562,0.018712126833370448,0.006888278795973373,0.009947812322227979,0.17864880908214006,0.2124625905864311
0.005898320595582573,0.004734609581756576,0.0024071875541045178,7.976552645244661e-05,0.18019156093096883,0.19082449110830801
0.009735104251688118,0.009735104251688054,0.0,0.009735104251688118,0.34475773540105376,0.05429991837946132
0.0,0.0,0.0,0.0,0.3544928396527419,0.015359501372708861
0.0012434765402784779,0.0012434765402785097,0.0012434765402785603,0.0012434765402784776,0.3532493631124634,0.016602977912987555
0.0,0.0,0.0,0.0,0.3544928396527419,0.015359501372708861
0.0011637110138259634,0.0023274220276521262,0.0011637110138259634,0.013598476416611034,0.1985246469293365,0.15772921767950346
0.013228710642823544,0.0011637110138260631,0.0052966782914100115,0.016353787935000377,0.21058964655833387,0.13381316316687694
0.0011637110138259634,0.0023274220276521262,0.0011637110138259634,0.013598476416611034,0.1985246469293365,0.15772921767950346
0.003408894165368202,0.0358029729662883,0.00262113229947325,0.04331082585145063,0.2687838539734364,0.18621231233459476
0.05814288540971041,0.01114244020677202,0.004132967277584038,0.0024418144493087435,0.09837191758798941,0.23105475996141578
0.02206908065593233,0.009976874180702857,0.0013776557591946847,0.022069080655932338,0.27968637926343654,0.03742858202864141
0.0037304296208354928,0.0024869530805570195,0.0,0.009947812322228028,0.1948739828349534,0.1637870693279909
0.0035708985679304985,0.02469021295540557,0.0012434765402786763,0.020560955702307603,0.12196705498256291,0.29080903267294916
